"gene_id","gene_symbol","12-03_normal","12-03_tumor","13-02_normal","13-02_tumor","13-03_normal","13-03_tumor","13-05_normal","13-05_tumor"
"ENSG00000004700","RECQL",9.57473770760679,8.5126801872078,8.99282573178959,8.0936866814785,9.29235740860812,8.35127348621686,8.26689334044572,8.63164392323519
"ENSG00000004766","VPS50",8.11584633624866,8.64504056808862,8.57791495995676,8.30422794916541,8.49721979912178,9.45363519262863,8.70362978227993,9.52445792229429
"ENSG00000004776","HSPB6",9.38504150937605,6.18152168040764,8.39892413438527,5.37828684834301,9.30876647140936,6.53685616946337,6.34745081452581,6.73830010931123
"ENSG00000004777","ARHGAP33",6.14817058603241,7.11156234165686,6.20105515055984,7.68831585415417,5.96847538416221,6.45057247106218,6.30473511029295,7.02621897252341
"ENSG00000004779","NDUFAB1",8.04675022064124,7.53226975979252,8.27558914187344,8.07611124836639,8.06294332918175,8.25196888414687,6.94151978221992,8.03742347281272
"ENSG00000004799","PDK4",13.3474957975323,9.27628174584103,11.519733018098,7.15467823519621,12.4154307515182,8.16868947130738,13.1386301327815,11.7309881851508
"ENSG00000004838","ZMYND10",4.82779855694733,6.42971257796859,5.89184618670475,6.83705176583028,5.25260132779651,6.52661427279633,5.56800449522518,6.58313254732337
"ENSG00000004846","ABCB5",7.17790905597758,6.55165369192275,7.10224873864209,6.18473557033594,6.49065772017121,6.16823583118407,6.96880005217777,5.72871128170704
"ENSG00000004864","SLC25A13",7.61208566055133,7.59983151651778,7.50610815780699,7.05629737956955,7.76858206168056,7.02799602739306,8.14877762465915,7.80322840174634
"ENSG00000004866","ST7",7.66187536787446,7.84862724433434,7.52320921740682,7.90850607307808,7.68549450401404,7.41446332750775,7.59812298763178,7.53436536907272
"ENSG00000004897","CDC27",9.89335784981918,8.92384486233605,9.57741913853856,9.38417386865837,9.78989466766384,9.13252892648602,9.53622752528075,9.65125824489305
"ENSG00000004939","SLC4A1",5.90752786724309,6.25185781771682,6.24673884910901,5.82776285595132,6.84032359835278,6.48557622064122,6.19890689828491,6.00788446602313
"ENSG00000004948","CALCR",5.75165161356483,5.21705798076478,6.06852773624424,5.13213164826193,5.52494093137036,5.2652070820308,5.75921589830845,5.37544762897383
"ENSG00000004961","HCCS",7.29195148275188,6.87463878290978,7.20561648499844,6.88383021111452,7.30223488670107,6.91195637378318,6.66431473850318,6.94103404587456
"ENSG00000004975","DVL2",7.63978881545309,7.47177179669419,7.43184826528624,7.59046081528465,7.63954963212613,8.13256021567794,7.74215672186591,7.61542677358014
"ENSG00000005001","PRSS22",4.82779855694733,6.1267407330535,5.33035513463296,6.00880441341809,4.82779855694733,5.6509800690352,5.45615377363091,5.40686427575097
"ENSG00000005007","UPF1",9.08223186572052,9.45747995706645,8.64851319181136,9.45131959149189,9.39472453831468,9.06837370188195,8.89665752601634,9.04870805075283
"ENSG00000005020","SKAP2",9.25792622215426,7.80513528454793,9.16206985082776,7.03076818218561,9.34789233330924,7.6979168961653,8.90561244338715,8.63319178969994
"ENSG00000005022","SLC25A5",8.82863464215628,8.73160659181382,8.82601107226718,9.02356698660396,8.74377264095246,8.81754642124557,8.11234929327441,9.20635238198588
"ENSG00000005059","MCUB",7.28850378006397,6.93577224777482,6.90875128985037,6.364566606302,7.1627079695572,7.42118400764654,7.16294200811859,7.49774294143762
"ENSG00000005075","POLR2J",7.48309897773897,6.81282533969007,7.21106341784077,6.91047667224823,7.71746619617948,7.74739127676518,6.49337109164232,7.34115547266633
"ENSG00000005100","DHX33",7.38723251606103,7.64279330907613,7.31628911733784,7.74549844425564,7.4736760030715,7.93313878279267,7.61882212402034,7.89696115947823
"ENSG00000005102","MEOX1",8.00963918511844,6.31086887024057,7.47753176462734,5.7795490895989,8.54531959284434,5.65440253618122,6.76696305662179,6.71840783344614
"ENSG00000005108","THSD7A",8.6129519206504,6.35249767329967,8.12255793123252,6.3831591282993,8.19520491982985,6.73749981574943,7.42200637285868,7.20407779480062
"ENSG00000005156","LIG3",7.74996224089434,9.69955862150211,8.60081053189036,9.36999432649617,8.38962017243484,9.73423181440766,9.24040720777783,9.26919866610051
"ENSG00000005175","RPAP3",7.73130933781147,8.03490895116491,7.79043651185859,8.0828511355951,7.7397208028434,7.79750354603409,8.05173101737591,8.16823776356865
"ENSG00000005187","ACSM3",5.89511543797041,6.52738485946124,6.46319153921967,5.88104104744184,5.63016842738195,6.0883590525991,7.5980376122727,6.83927896158924
"ENSG00000005189","REXO5",6.39805217633135,7.12509485332764,6.33043708075617,6.75313555362449,6.32752592631725,6.49383046047119,6.33124370974803,6.79016673396657
"ENSG00000005194","CIAPIN1",7.49370887716501,7.18965143483852,7.43629323490021,7.41038465380496,7.51423991181021,7.57219894016384,7.19113430414831,7.40196679454601
"ENSG00000005206","SPPL2B",6.62914184574667,8.15897474504422,7.47935239645003,8.44827549363293,7.59966170528453,8.64571251637137,7.6843638908864,7.67367760298132
"ENSG00000005238","ATOSB",7.49944280910133,6.95836343834642,7.32127132851603,7.05424184287474,7.87687470267912,7.29556881786104,6.9965027572656,6.98548645736143
"ENSG00000005243","COPZ2",8.5390582364646,6.77724897860809,8.06870824205833,5.77402117811702,8.53906698872441,7.21615012747578,6.81817915445198,7.02810204538597
"ENSG00000005249","PRKAR2B",12.979869247368,8.68711497404677,12.0478805315595,8.85061407307796,12.5733672029229,9.31222016618502,10.7263283706131,10.0214800734987
"ENSG00000005302","MSL3",8.39571191291985,7.64185883127958,8.17810524568121,7.28749728671323,7.96910490626967,7.40313065529054,7.79012680343591,7.92983540664031
"ENSG00000005339","CREBBP",9.75673466476908,10.8233297314947,9.86052141414068,10.2411366284248,9.85847670586499,10.9161634880389,10.3466875751872,10.3142614681477
"ENSG00000005379","TSPOAP1",6.09536200583899,8.7656177856111,7.65343950168033,8.796952553712,7.37292336959481,8.80086846677934,8.30166236299077,7.97983731557459
"ENSG00000005421","PON1",5.63383946224294,5.78260602191836,5.62534550159435,5.72024492599102,5.43732063279159,5.89961093792624,6.11973373176656,5.62470779213305
"ENSG00000005436","GCFC2",7.87227170862734,7.825079176828,7.80639820950988,7.64031370888641,8.01904390998786,7.78254389514015,8.40517843678036,8.20144133635285
"ENSG00000005448","WDR54",5.87038496861547,6.55628127181985,6.1274566542217,6.57435368621975,5.95968417817504,6.72603483576966,5.79001764676507,6.25029748932832
"ENSG00000005469","CROT",7.09507851886385,9.25299196640076,7.47257782651082,8.42179554881652,7.13539366170931,7.90633717848199,7.83273207797595,8.35358609287172
"ENSG00000005471","ABCB4",5.80983341129859,5.61874572423976,5.73839706042173,6.4997183281711,6.05993252598046,5.48487268255812,6.34890357648245,5.88249319297703
"ENSG00000005483","KMT2E",10.1244969935239,10.4794730156749,10.235532557082,10.4396025795565,10.1442722826333,10.3106694240968,10.4841115060283,10.2579040487986
"ENSG00000005486","RHBDD2",7.59534542260488,7.53077256849301,7.66096701700395,8.34241766122141,7.75551197592682,7.79289447554338,6.78139108981826,7.7534566529278
"ENSG00000005513","SOX8",5.3678724330743,5.4548780078479,5.64086115883979,5.3181748050633,5.6921036024286,5.17725471350376,6.31497074602448,5.38690224261661
"ENSG00000005700","IBTK",9.50093774908869,8.02072728624973,8.76691175731121,9.39014574833601,9.22736004895319,8.24017434848868,8.53617516069189,9.13432117236942
"ENSG00000005801","ZNF195",8.20350479681221,8.77553914254033,8.63711261271801,8.75843863670742,8.29847975208661,8.10100056717172,8.95952283758533,8.61558675599625
"ENSG00000005810","MYCBP2",11.6721324079743,11.1357164168228,11.6397830782195,10.9530401635162,12.2221243192748,10.9906690573395,11.7294492531506,11.1241998536592
"ENSG00000005812","FBXL3",9.75604967670517,9.10525364337114,10.0873698222407,8.93572762128048,10.0134356518769,9.37747252694669,9.7543998140927,9.27761576912776
"ENSG00000005844","ITGAL",7.53108845318601,7.94394561236163,6.96578431745446,7.04328996909889,6.69972436068607,7.90033924848812,8.25217619303435,7.53363852055853
"ENSG00000005882","PDK2",8.58972697128404,7.43848861315373,8.13360927817168,7.00429650099994,8.77845089950661,7.24548134198241,8.10084129626681,7.99671523190587
"ENSG00000005884","ITGA3",7.89527620327503,8.82662387715558,8.50967724276091,8.8463658323215,8.30586426644881,8.84148200695395,9.09870394772941,8.48116184192038
"ENSG00000005889","ZFX",10.088773969618,9.99688943693859,10.0569768640538,9.61176801584681,10.021008335025,10.6191249209629,9.83769725351911,10.3218814238373
"ENSG00000005893","LAMP2",10.48737587355,9.93391561019276,10.4673031490067,10.6330306584526,10.2205687011274,9.96652411491559,10.3195901116362,10.440983131519
"ENSG00000005961","ITGA2B",5.43615111357607,5.96437019217633,5.46588921414996,5.49169125345984,6.19353364819021,6.19062750118971,5.80562571197122,5.48936076816178
"ENSG00000005981","ASB4",5.29026076765148,6.04944256294395,5.4568072552765,5.90447424480033,5.33024449022878,5.5530899027271,6.43925180587437,5.4972991327392
"ENSG00000006007","GDE1",9.57055480905923,9.09646946689149,9.08853559687006,9.04172395861828,9.24067308480531,9.91408782156271,8.11290349508734,9.20764866615136
"ENSG00000006015","REX1BD",7.32543699434641,7.21745734248686,7.81687941444424,7.71354627815437,7.46647223532211,7.07624679257936,6.93528087492188,6.91024529030651
"ENSG00000006016","CRLF1",5.97374911462207,6.16514105540796,5.92887477053516,5.17039235079763,6.36814452932771,5.18196827638133,6.04749304538252,5.95690695292296
"ENSG00000006025","OSBPL7",6.85019000708423,7.07618961535742,6.28815624382452,6.67612822475881,6.16310106320241,6.47862186570399,6.9390217408011,6.62712440897579
"ENSG00000006042","TMEM98",7.34194813479596,8.44642925404789,7.7723932264675,8.10722818199838,7.47903721298384,7.26373318897718,7.77795144022968,7.68055772612768
"ENSG00000006062","MAP3K14",6.97589897909002,7.72092057849278,7.22633123796758,7.0739836379462,7.43435077761716,7.293537389448,7.48220677679149,7.22944998328288
"ENSG00000006071","ABCC8",5.79856368839773,7.4727165052907,6.84973559938844,8.72400977842523,5.46968691988304,6.79490843469477,6.76990881090749,6.20358083786724
"ENSG00000006118","TMEM132A",6.73005364120855,8.32494803021621,6.07364552290674,7.55805817462245,5.73532052080771,8.67914239401448,7.21058699245128,7.78927829691821
"ENSG00000006125","AP2B1",10.6493201735246,10.3621016958027,10.2572443667754,11.4610580582651,10.5600283034268,10.5886928915756,10.2759664983121,11.0775454198609
"ENSG00000006128","TAC1",4.82779855694733,5.51118664690575,6.08976062498546,5.15753217695621,5.20706241669566,4.82779855694733,5.58765864879827,5.46616805809006
"ENSG00000006194","ZNF263",7.85493945726501,8.53915727779845,7.90106802854803,8.05971149593281,7.724534663477,9.03515818627872,8.26755120209015,8.54601299541704
"ENSG00000006210","CX3CL1",8.6125929350396,8.66525354804374,9.22996142560624,6.56396201399745,8.35330729998563,6.05370652932835,10.5520741216206,7.77697447794293
"ENSG00000006282","SPATA20",8.86258549923833,8.57633554626926,7.49754416620534,7.7732089113996,8.32591076090606,9.63608907791644,7.67445072473349,7.99351584091786
"ENSG00000006283","CACNA1G",5.72573677791952,5.61752921622568,5.7765691954811,5.28080958081379,5.38127345535347,5.97706140619855,5.95721044130401,5.96406058016197
"ENSG00000006327","TNFRSF12A",6.29657138533612,6.618868669273,6.74228099179387,6.28544097798227,6.01575694906414,7.07525888320371,6.163091244626,7.89349300601758
"ENSG00000006432","MAP3K9",6.7084108122754,7.82996736961939,7.26847843386521,8.71740323576236,5.92416159035209,8.56976930490057,7.38874616748269,7.6591579451266
"ENSG00000006451","RALA",9.34031553537267,8.50812416885221,8.8394524094363,8.39456113924484,9.25276045069765,8.54132112101395,8.36223919510181,8.83477593037723
"ENSG00000006453","BAIAP2L1",6.32125625549829,8.06548728296755,6.97514908950477,7.80955153391126,6.38479771106215,8.10385872941459,7.31468362459891,7.39689323286404
"ENSG00000006459","KDM7A",9.05730114167558,10.0343807583913,9.12545188696198,8.45043615139892,9.54801830122013,7.90296898270362,9.64836756337623,9.09837828487029
"ENSG00000006468","ETV1",6.66774083771466,7.22968454772163,7.07291023681358,6.51930356816469,7.30082460598215,6.60178889615433,8.25131569818183,7.20544129100945
"ENSG00000006530","AGK",8.13438583005375,8.43778577222031,8.34528754182158,8.07708608590369,7.68160529960575,8.0276197139776,8.37155762874224,8.3333431579564
"ENSG00000006534","ALDH3B1",6.66278961630984,6.66047825560401,7.05376483324528,6.89539942264914,7.38510458489773,9.67201471590028,6.3150483700182,6.75854995751946
"ENSG00000006555","TTC22",5.31982915345918,6.50444932403931,6.00421279792929,6.24438109249046,5.29859099182897,6.29227300942146,6.75244325722945,6.4041842264605
"ENSG00000006576","PHTF2",8.31509447612486,8.36075672156992,8.43685179457631,7.64495719492865,8.41874527177402,8.77865034384197,8.28446915802764,9.01313340361679
"ENSG00000006607","FARP2",8.72089865709377,9.3863305766837,8.30120253532747,8.09681520086164,8.59183055180448,8.98715859298931,8.65343491658315,8.62750294244165
"ENSG00000006625","GGCT",6.9901639825976,8.13877055174049,7.76312619818714,8.67248083927667,7.20899332678414,8.94679482722307,7.16672899017195,8.3632761580653
"ENSG00000006634","DBF4",6.54980421764901,7.06331602286073,6.57882492591144,6.83851167111152,6.55274612760733,6.82540905028892,7.3892181347651,7.08756993109368
"ENSG00000006638","TBXA2R",6.77781479993811,6.94377483708354,6.78243484956735,7.09421932132018,6.82743465983485,7.32653231408994,7.02629718051098,6.76187663952611
"ENSG00000006652","IFRD1",8.85068334690881,8.18266538794236,9.20000204050457,7.89128803525743,8.64526104043111,7.90308602651035,9.09356240367614,8.37841958480298
"ENSG00000006695","COX10",7.65764217222419,7.25836475977195,7.44259512575579,7.37169087226691,7.37576438276287,7.66233332229147,7.44704586045406,7.8050673649377
"ENSG00000006704","GTF2IRD1",7.31224364398813,8.09357704649916,7.34438987417755,7.96586433617305,7.07636312576472,8.39799013202191,6.92310979360289,8.12041095807299
"ENSG00000006712","PAF1",7.81598019418883,7.50128326023967,7.59282641230055,8.24047222348494,8.17851723004282,8.13092623347531,7.61303586428623,8.07217960331528
"ENSG00000006715","VPS41",9.15354395742288,9.43039922398261,9.31842646819317,9.064299565365,9.54942849148072,8.75757209891285,9.37473982335807,9.62351751587385
"ENSG00000006740","ARHGAP44",6.44431143671167,6.59670813981907,6.41656753792969,6.801444644477,6.13186713476684,7.58968495069161,6.96957294975358,6.19272663568796
"ENSG00000006744","ELAC2",8.56041402963802,7.84895741893568,8.37554375382432,8.5072326796389,8.50733362404507,8.40982324244009,8.90033423980902,8.65502318101853
"ENSG00000006747","SCIN",7.93643191160153,6.30732351644876,6.62260733145047,7.34249771882614,8.73125595312779,6.00463843487353,7.15531796531244,6.78165078987919
"ENSG00000006756","ARSD",9.05334721359947,9.70727099165654,9.05792092996004,10.2941262551408,8.27662870633045,10.2129042813135,8.88123207686154,9.47160147192816
"ENSG00000006757","PNPLA4",7.83846195822558,6.5325519080507,7.58361666782224,7.63780917857726,7.55367694756996,7.4255332632435,6.86079030860357,7.6768498994899
"ENSG00000006831","ADIPOR2",10.7117693624593,9.38827268325687,10.4934786194267,9.56314673398362,10.8676706133692,12.0243336623494,9.25211945828501,9.70417445317253
"ENSG00000006837","CDKL3",5.46372828925798,6.63729522232923,6.48486778253466,6.4149321060254,6.24964682290752,6.61957151308678,6.98522577442079,6.53255154536673
"ENSG00000007038","PRSS21",4.82779855694733,5.92178369364965,5.42513054626136,5.59670925675961,4.82779855694733,4.82779855694733,5.5885111514307,5.18190091703567
"ENSG00000007047","MARK4",6.77849659833202,7.4775601148749,7.52642424577022,7.66871647257833,7.69607821857473,8.36790983459727,7.78087845788751,7.55136360369782
"ENSG00000007062","PROM1",7.0883094496872,8.71816904828028,9.185631488291,6.92123528073838,6.43512679834074,7.44661454691613,11.3397225610268,7.56776301067682
"ENSG00000007080","CCDC124",7.0997147150831,6.70800483082472,6.75939700303282,7.00088688245418,7.49385401918456,7.33484267611879,6.25062875701077,7.22720708883668
"ENSG00000007168","PAFAH1B1",10.8110103897239,10.1677957482553,10.3900238430902,10.1921133303576,10.6504968872774,10.5619527865269,10.3511755608771,10.2730160368252
"ENSG00000007171","NOS2",5.90084664613214,5.44148791032405,5.46431428710627,5.1677907803211,5.55666494783887,5.34942705771317,5.75078463748207,5.46584602258222
"ENSG00000007174","DNAH9",5.43078675907271,5.67043643843189,6.02650506425027,5.40471498671403,6.46502820304728,7.15515721734139,6.36742503188515,5.73966352471931
"ENSG00000007202","BLTP2",10.9969902690148,10.5687473832317,10.3733984555918,10.9491622413204,10.8201781541249,11.095828068579,10.5596169150794,11.4084766473319
"ENSG00000007216","SLC13A2",5.30586162589533,5.72638298240922,5.52544656426644,5.37916137071969,4.82779855694733,5.87231808961031,6.73108670541238,5.26042297827661
"ENSG00000007237","GAS7",10.3687377429544,8.86930995563318,8.84725874852155,7.50012588923099,9.92300849459737,8.17353387280329,9.41082431187964,9.53189905230319
"ENSG00000007255","TRAPPC6A",6.28824199725634,6.87378351572325,6.82516991139445,7.01686323045118,6.61361358278117,7.03136058823347,6.09553766311349,6.80291174234276
"ENSG00000007264","MATK",5.5949992710671,5.62104891300666,5.80074053276914,5.78505929885025,5.66148418731111,5.22249903528246,5.8241488008557,5.8168324324387
"ENSG00000007312","CD79B",5.91518389732443,5.58712038854954,6.08763630028829,5.2047913287569,6.15397950491624,5.35832117381016,5.92456520568106,6.01106931732892
"ENSG00000007314","SCN4A",8.26679029910521,5.63892170155639,7.14015068541509,6.18081531054241,8.76420256910349,5.79448425243232,7.5784073272753,6.99610095798669
"ENSG00000007341","ST7L",7.31112897857949,7.74565420404193,7.57023956394078,7.97344923116363,7.23575321417783,7.27251557980119,7.7809651633482,7.84995970682929
"ENSG00000007372","PAX6",4.82779855694733,4.82779855694733,4.82779855694733,5.13274357249827,5.13583168993601,5.90903318757019,5.85208523141232,5.53989590866852
"ENSG00000007376","RPUSD1",6.41709121035084,6.76816763081345,6.30386949226596,6.62717373904807,6.2646818909453,7.68175119197874,6.06933844606331,6.9187760006068
"ENSG00000007384","RHBDF1",7.00194714705485,8.7662479767922,7.10875679106081,7.67071773975933,7.57504075585418,9.03714311161557,7.71427181855297,8.25704631337487
"ENSG00000007392","LUC7L",7.89176727684596,9.063348988078,8.55033644712674,8.96939738690342,8.20966720338919,9.80157083220584,9.09024612261872,8.96089965809126
"ENSG00000007402","CACNA2D2",5.80756912666608,7.4583360188658,6.35823348852725,7.29270578417272,5.68433483795553,6.77695367855621,6.02123299379723,5.74511729839935
"ENSG00000007516","BAIAP3",5.93826865069219,7.29631457469129,5.78709918492132,6.63161277582094,6.18786028600394,8.2626090689161,6.44628938833531,7.0855853863238
"ENSG00000007520","TSR3",7.62373046243255,7.185034023556,7.07593548146022,7.11277733451312,7.43427639369952,7.81097237310876,6.47443691304813,7.40061339289976
"ENSG00000007541","PIGQ",7.12580351709984,8.65548250328896,7.67978999023025,8.90297511042184,7.83684759471866,9.90927993557568,7.36826124286133,8.5802856119032
"ENSG00000007545","CRAMP1",7.16858215097626,9.54592585278655,7.78349557575928,8.34865968798673,8.07567323500537,9.66149787440614,8.15214124445868,8.80513899206544
"ENSG00000007866","TEAD3",7.31975374792589,7.47796294585592,7.06374407005886,7.44776011726758,7.23762173558581,7.6474964848341,7.28621829929394,7.64003627035466
"ENSG00000007908","SELE",7.87591135245603,5.98392306655664,6.12599532323182,5.8497674494664,5.55667599540589,6.10581149014681,5.85239420431154,5.83089269498825
"ENSG00000007923","DNAJC11",8.56245430162905,8.36794549521232,8.18789104578908,8.47121409679106,8.3913167594724,8.49135408659391,8.38533700546721,8.43091128802296
