"gene_id","gene_symbol","12-03_normal","12-03_tumor","13-02_normal","13-02_tumor","13-03_normal","13-03_tumor","13-05_normal","13-05_tumor"
"ENSG00000004487","KDM1A",545.255742460198,609.228503517793,568.974889990493,667.036751506951,476.130148109276,410.838806116555,715.842455725527,676.49703516592
"ENSG00000004534","RBM6",525.167518268759,847.497103887517,625.887477262653,851.012790962964,737.301633154325,1195.92648274904,1097.06939724721,695.105425394561
"ENSG00000004660","CAMKK1",79.5493557762303,78.2321326761117,73.1747400353183,117.501932791765,84.05993642457,219.864083379842,65.5361706240813,77.6367584609628
"ENSG00000004700","RECQL",706.83466035561,310.643816581162,454.244161023877,219.32920420531,571.502665485157,272.246151086425,253.842040425141,341.862620490478
"ENSG00000004766","VPS50",223.512547723037,345.544008198536,327.440188981568,261.850315056262,306.774531408782,645.528227374876,362.056184936166,680.753188753629
"ENSG00000004776","HSPB6",613.026526417725,26.8941109997057,283.132461383792,4.18525728613952,578.660438694433,44.7387847132564,34.5336056315074,57.5204808277914
"ENSG00000004777","ARHGAP33",25.4953595182423,87.3238768484202,27.7340698034307,153.370481778884,18.698042597306,39.8837288786517,32.4556618619347,79.7358863589379
"ENSG00000004779","NDUFAB1",210.682382658416,132.671726060001,255.688510190081,216.057652568234,213.633092756634,250.699245192299,72.6777628442707,208.998179506175
"ENSG00000004799","PDK4",10366.3709284136,564.56915126413,2879.6724251499,91.3474490156031,5406.1706425915,233.757142447372,8961.52988711118,3342.65846181364
"ENSG00000004838","ZMYND10",0,38.7625311108935,16.1615721059996,64.5846445478715,2.48012370347979,44.1438363205825,7.64142724995559,47.4912056607894
"ENSG00000004846","ABCB5",93.5699704186377,45.6074136498386,86.47176074113,27.0312528873357,42.0952171010994,26.3315821466262,74.9011987724634,11.4392082245151
"ENSG00000004864","SLC25A13",142.967093583525,141.347512393255,129.42488167428,82.3543291318799,164.959606276015,79.8889252399724,229.851849682382,170.171942844114
"ENSG00000004866","ST7",149.697090142439,177.200559441225,131.54024910303,186.82650999165,152.975167377986,118.527247719701,141.122841152766,132.934487403135
"ENSG00000004897","CDC27",895.085991644736,430.535601100483,708.25135856809,612.62526342902,829.333410927508,505.899172450548,686.776932089055,748.318936452663
"ENSG00000004939","SLC4A1",16.6636638497763,29.9915921822338,29.7592915071048,14.1987443996877,64.8282413487677,41.8106827555591,27.6409371750525,20.0849877852132
"ENSG00000004948","CALCR",12.0492328770337,2.08005338682179,22.3316870642103,1.26844408548272,6.76145968481391,2.63064264441107,12.2541895548147,4.14168073268981
"ENSG00000004961","HCCS",105.057286527083,67.4210262196635,96.2718070223185,68.1273835554821,106.141735899944,70.3204898981523,52.580791772446,72.6385955014696
"ENSG00000004975","DVL2",146.681813028069,125.256255977184,120.538825450212,140.118676186584,146.649421788014,226.711525334013,161.070204759253,143.411170700352
"ENSG00000005001","PRSS22",0,24.6198424714883,3.48112968877402,20.1180451609363,0,9.49959792684121,5.47303352206399,4.63704761569718
"ENSG00000005007","UPF1",486.719913081704,647.396286630271,346.503931730699,644.405551705267,617.521167053708,481.552588162821,421.500447087553,474.304960281649
"ENSG00000005020","SKAP2",556.74661167527,170.462594905332,517.481020407236,80.1280757057635,596.060918017765,154.721765667874,424.457514251585,342.286210550725
"ENSG00000005022","SLC25A5",399.63171677451,370.182882259144,398.808894174404,465.182955697143,373.76678759156,396.164409209337,222.847999669138,535.295030356157
"ENSG00000005059","MCUB",104.695548121076,72.2152499282918,70.068153584458,35.3885843778609,92.1112905462891,119.301850090867,92.1336229147796,128.399669411752
"ENSG00000005075","POLR2J",126.619925383598,62.8002644149478,96.8095632364308,70.2039150822102,157.502222982068,161.834803561985,42.2476523290948,110.321584295333
"ENSG00000005100","DHX33",115.427484112225,147.08917121464,107.63724223283,161.55799039615,125.484714689704,190.907277860298,143.863556763518,184.938443027485
"ENSG00000005102","MEOX1",204.046520189964,32.7491906997478,125.948285765021,12.8145493973303,318.951636414918,9.58090733913026,59.5142638130506,56.1633549509328
"ENSG00000005108","THSD7A",336.783446055448,34.7843676960696,224.792578800711,36.3320366801264,239.043650124801,57.4654639185517,119.396895144067,96.1202932180807
"ENSG00000005156","LIG3",162.211391452724,775.662821674966,333.519717482846,606.101772436898,280.978110004516,795.865632246937,549.373217345431,561.538719589847
"ENSG00000005175","RPAP3",159.494872353551,208.546016958195,168.232396615349,217.307425036025,160.715374474461,169.301725547007,211.586378337811,233.667938674899
"ENSG00000005187","ACSM3",16.2655328936251,44.1884220903364,40.5717880857999,15.8206358584983,9.01318058774168,23.0965351608985,141.111621592992,64.7503973905108
"ENSG00000005189","REXO5",37.0989140274493,88.5727011364239,33.6964655735779,58.5467452436254,33.5544899593376,42.2734939979778,33.7358696541746,61.1618937002155
"ENSG00000005194","CIAPIN1",127.907495788927,94.7081765719964,121.05726641501,118.059010131338,130.427482594858,137.747711472568,94.8526254978196,117.09704237679
"ENSG00000005206","SPPL2B",50.3341212225888,231.844933580803,126.167630454806,294.798430038916,141.325169814366,345.729570117989,152.816976397925,151.328137991938
"ENSG00000005238","ATOSB",128.607494174668,74.0450606327649,108.17113694565,82.1734740714155,181.690309651047,105.437816768979,77.207260485217,76.2843585439166
"ENSG00000005243","COPZ2",317.343135153093,60.240901272664,214.691780202415,12.6608424291515,317.34537862544,97.3137329581946,63.191675284814,79.8980619979173
"ENSG00000005249","PRKAR2B",8021.78676570074,357.333095645737,4177.61133522693,406.584618555774,6038.15019838589,580.177410764833,1637.80629752398,983.337048959331
"ENSG00000005302","MSL3",282.387071559065,146.96237727187,235.623078830987,104.590119266523,196.995619861242,117.22969147204,168.18565762425,190.355858915289
"ENSG00000005339","CREBBP",809.240039097588,1755.59881669845,873.703930215393,1154.15684333326,872.388536566561,1875.99869114008,1245.97708932055,1217.05026281524
"ENSG00000005379","TSPOAP1",23.3702221739505,380.279005538272,148.53974385489,389.795510585611,113.823294028886,390.999507154393,261.293229972723,198.842785249005
"ENSG00000005421","PON1",9.0979836836267,12.8999879985876,8.90241570085079,11.2184395745603,5.14508321480302,16.4091006538343,24.3374779342883,8.88782484615435
"ENSG00000005436","GCFC2",180.952504004259,173.52638307602,170.655311751389,146.752915971381,205.711688396194,167.044528493515,284.588598442912,240.301483138252
"ENSG00000005448","WDR54",15.4883926293159,45.8812641687036,24.6488003242501,46.9608975280979,18.3963702394894,56.6811451670366,13.1084363494289,29.9206682722939
"ENSG00000005469","CROT",85.8198158723944,554.6607792265,125.352921326305,288.488664499209,89.5316739986938,186.470620265122,174.713678100578,272.766108427882
"ENSG00000005471","ABCB4",13.674821067543,8.75203267533748,11.6946571219965,42.6056047557112,22.004842683025,5.99357824760479,34.6056739727108,15.8662182748713
"ENSG00000005483","KMT2E",1060.21396842306,1371.4616416265,1149.46725109,1332.56176811737,1075.61068476345,1213.88571262492,1376.0574811679,1168.29753953665
"ENSG00000005486","RHBDD2",140.758184156937,132.484243186269,149.572131793811,270.262848808343,163.026674358732,168.603702930725,60.5351942992655,162.724358842252
"ENSG00000005513","SOX8",4.02657053482251,5.45048356976746,9.26137808607082,3.31283076016751,10.5014177913259,1.67444502185246,32.9463873212037,4.31893347252036
"ENSG00000005700","IBTK",668.862110434089,206.010916236583,380.667878214991,615.392023945911,543.940068722266,248.238845066166,316.604863360764,506.595071125041
"ENSG00000005801","ZNF195",240.718887027275,383.26964582725,343.361242074681,378.127860045097,260.603563401525,220.702683335895,442.655546303994,337.495389633414
"ENSG00000005810","MYCBP2",3206.78528074545,2193.57038595164,3134.43185206373,1926.01835154699,4721.14832541801,1978.39403764373,3339.03467822119,2175.68365363101
"ENSG00000005812","FBXL3",808.829828702151,495.415188078573,1031.87200863602,434.538754142251,977.562075902233,609.534199767733,807.842596598966,565.14157494607
"ENSG00000005844","ITGAL",132.523782259118,192.720306470876,74.6531054351257,81.2146275367707,54.9082613145024,185.489291674425,250.742674191367,132.843305014524
"ENSG00000005882","PDK2",330.564486342719,121.313947866791,226.913576842324,77.8649056333568,384.151294088655,100.258469316098,220.672697917798,201.776317965262
"ENSG00000005884","ITGA3",184.66418096314,399.000951426652,309.888978786711,405.23240899461,262.206147180439,403.682843142136,492.927167301712,302.799891055458
"ENSG00000005889","ZFX",1032.93066412936,965.784694277643,1009.20832942906,726.634610795589,982.997503923661,1516.51950461346,859.1261908747,1223.78952611628
"ENSG00000005893","LAMP2",1379.30070997043,922.17786590309,1359.4737391172,1531.74772161845,1137.03420940982,944.519872206023,1221.75928966621,1333.89080818249
"ENSG00000005961","ITGA2B",5.12506651077014,18.5568237349336,5.64671840415014,6.1208156961294,27.408811401049,27.283752047741,13.5534461558122,6.07716989268131
"ENSG00000005981","ASB4",2.9432778000762,21.6097366564258,5.48460307454596,16.565215144804,3.47958156474485,7.33020144212936,39.272761632983,6.2265143043796
"ENSG00000006007","GDE1",704.629947187699,492.080953830795,489.086965396704,471.754841814086,549.484448815619,908.837921126324,222.953205764423,535.824821868015
"ENSG00000006015","REX1BD",108.619040424723,97.4436068892555,172.261437706352,156.941563396241,124.622105183484,84.1242954500951,72.1758035166647,70.1856982807137
"ENSG00000006016","CRLF1",18.8803564798407,26.2015620671805,17.3611044931454,1.60902200727338,35.5689467026302,1.72014860512413,21.5367651982407,18.3016499754062
"ENSG00000006025","OSBPL7",65.5666148066685,84.1191841888824,31.6703450555187,53.3498972546136,26.1160652550477,41.4232615114916,72.4764895689731,50.2072009353231
"ENSG00000006042","TMEM98",110.407965069989,294.354682743012,165.526658868505,221.877791416077,126.12963717615,102.123571442139,166.356432457902,152.285378290985
"ENSG00000006062","MAP3K14",75.4874748659386,157.997609012751,98.328595858562,83.9221534928619,120.830499663606,105.223992625378,126.51210496898,98.6410187968309
"ENSG00000006071","ABCC8",13.351080211757,125.369558493426,65.5324827943983,367.96040974758,5.71524182401107,61.5023299221118,59.7217575540548,27.8438050150857
"ENSG00000006118","TMEM132A",56.9552531512588,266.386508570583,22.5276310914084,135.933229938731,11.6131836628238,355.07246863557,96.7624401871828,168.057660167797
"ENSG00000006125","AP2B1",1549.77422755836,1259.95767038982,1167.73808624907,2762.66333711605,1453.41634492845,1483.70132872249,1183.71559617269,2104.66697940461
"ENSG00000006128","TAC1",0,6.49237197524718,23.1511600454943,1.48997594158394,1.97399349264931,0,8.06207765482735,5.65173496416912
"ENSG00000006194","ZNF263",178.196000878464,317.368523285177,185.60830441783,213.041478338261,158.517215903157,469.368762738865,253.981335573831,319.130201720887
"ENSG00000006210","CX3CL1",336.686548303847,351.164284385494,545.019408467442,46.3381277373793,272.703380872968,21.7698383643801,1445.11869686702,166.210344309107
"ENSG00000006282","SPATA20",410.416761178432,327.02438820802,128.37538407162,165.648223789323,266.598890108715,739.918991383114,151.43546694231,201.217529069449
"ENSG00000006283","CACNA1G",11.3613776865099,8.72446305785967,12.7315647830292,2.82322894537728,4.23135086291546,18.9953799213114,18.3119872233713,18.5461978203499
"ENSG00000006327","TNFRSF12A",32.067491545282,49.6899961995532,57.79467325484,31.5428430070464,20.368889769113,84.0360140802791,26.1156541559745,184.374286824698
"ENSG00000006432","MAP3K9",55.4894452101185,174.284002736512,102.612628034694,366.037221146434,17.2057253562866,325.30066759315,115.598166835554,149.323508374512
"ENSG00000006451","RALA",592.65419231967,309.499212490094,403.040434922429,282.120446033191,554.563087652176,317.923640490238,274.719160863111,401.56369793428
"ENSG00000006453","BAIAP2L1",33.2499697260142,214.099739424225,75.4253929962297,171.137256554371,36.4159237052082,221.241355572844,107.465615420066,116.520112476584
"ENSG00000006459","KDM7A",477.45966080353,992.665854606692,503.159752464977,295.318479654103,692.861133997898,185.919029133553,746.711381701809,492.80375446301
"ENSG00000006468","ETV1",52.8030872699176,98.6645458398987,83.8263998353123,43.7222733590269,105.992524384332,48.6310350891405,250.562451219862,96.2545470056448
"ENSG00000006530","AGK",227.063238885368,292.284841551082,270.904218279723,216.238046976664,152.431545116246,207.23981295209,276.835721247645,268.24335580738
"ENSG00000006534","ALDH3B1",52.4820358027814,52.3326014243468,82.1315450331619,69.0236841760985,115.187854391076,759.957270130305,32.9501260641328,58.9243271850505
"ENSG00000006555","TTC22",3.33543761561281,42.8736604615728,19.95336136362,29.6526623792676,3.05121386010502,31.8642559045337,58.4985841253689,37.4175709262789
"ENSG00000006576","PHTF2",264.221040159167,274.383713850989,292.06193482522,147.383104970953,287.769341760181,384.211749347495,257.58581280856,461.444009501581
"ENSG00000006607","FARP2",367.053643840533,613.623136476158,261.193490478795,219.915840177867,331.1236049455,452.253075500033,347.868428553893,340.731651951683
"ENSG00000006625","GGCT",76.6752720431127,227.909834960654,164.150535988023,353.193231598552,96.6049330090631,438.297131397146,92.4955285782023,274.95400791916
"ENSG00000006634","DBF4",45.4982604767665,82.9739911335662,47.2305121554271,64.6932612448859,45.6719666025637,63.7228676266547,115.651425725622,85.1408811127656
"ENSG00000006638","TBXA2R",60.2810453868771,72.8597914706703,60.6095049021034,85.7419308955739,63.872234722179,108.737040954641,79.7426172235737,59.1571266164209
"ENSG00000006652","IFRD1",406.60670158894,236.531240332151,532.706543752636,184.016334456002,345.604883129213,185.938174557259,490.981999238436,278.403218667353
"ENSG00000006695","COX10",149.115443029649,101.572360494508,121.795185007239,113.685906840877,114.140457922109,149.760120212364,122.318395243675,170.45223560489
"ENSG00000006704","GTF2IRD1",107.20517148336,219.308669859828,110.674372249966,196.44064753004,84.1346955421177,282.915554329873,71.2034973625552,224.382447851113
"ENSG00000006712","PAF1",172.123169466399,128.832796805142,140.428105158805,248.300731668858,235.705006158207,226.397115678366,143.093278816606,215.331362340893
"ENSG00000006715","VPS41",514.113846146998,634.344238756601,582.912594792218,480.042925363796,693.592155990654,377.868941917694,608.277842252145,733.02426091741
"ENSG00000006740","ARHGAP44",39.5450925150798,48.3188820076149,38.0662750456008,61.9737008007471,24.8276397807497,140.017305523628,74.9648747959399,27.3740492269973
"ENSG00000006744","ELAC2",322.858454181007,177.252517068721,277.745362838696,309.275672210221,309.300976928192,285.674159998834,422.712324706406,348.309762656136
"ENSG00000006747","SCIN",191.458278905969,32.5793320214046,49.9237824938607,110.467885909387,370.080041627763,19.968594623516,91.4081358211661,60.5536779359021
"ENSG00000006756","ARSD",476.005745022714,780.11454881588,477.687929341246,1199.41274438688,255.910010107678,1130.71588423788,416.449847087226,654.300541372152
"ENSG00000006757","PNPLA4",175.6068925136,44.4881299302236,139.226414811706,146.413890381745,135.374815213131,119.805165983923,66.3662891133433,151.768914241714
"ENSG00000006831","ADIPOR2",1620.80073400464,614.522998963659,1385.38367123695,700.741009634233,1812.1399201239,4109.06679603158,554.292693278358,778.324301284426
"ENSG00000006837","CDKL3",5.60792121871409,50.8492004293731,41.7711115991765,37.9802028319853,29.8911225454981,49.7338918489893,76.2626137554001,44.4881088476684
"ENSG00000007038","PRSS21",0,17.1276332469248,4.93844253856497,8.25982762495047,0,0,8.08059527209643,1.71949107789977
"ENSG00000007047","MARK4",60.3294418124767,125.951699092911,131.940887977384,150.640828020641,154.462260434966,276.005519492968,166.794731176143,135.080680383372
"ENSG00000007062","PROM1",85.2075782099396,366.259696846297,526.891000103724,71.0545602529985,39.0516106993242,122.267617265258,2535.28304061342,137.176508575776
"ENSG00000007080","CCDC124",86.2409537383351,55.4621917162485,58.9835445390669,77.5767156210947,127.925178686764,109.6354425957,29.9357173866758,98.4162616875374
"ENSG00000007168","PAFAH1B1",1740.19602916692,1094.20299246113,1285.6668846992,1113.74469018255,1551.08432173764,1455.43081594496,1250.03226749195,1181.18386746555
"ENSG00000007171","NOS2",16.4486885771902,5.21673856945513,5.6184283681196,1.58456522069255,7.40417685027605,3.75328756262268,12.0258628897003,5.64594157210406
"ENSG00000007174","DNAH9",5.03377502618314,9.96681563419059,20.7602062170071,4.6022326940197,40.6725526260078,91.3928840235649,35.5326313929646,11.7282863309833
"ENSG00000007202","BLTP2",1987.32738868728,1462.56467052692,1270.29917062683,1920.6979396967,1751.64588665161,2132.22313843742,1452.98606900585,2661.77429704112
"ENSG00000007216","SLC13A2",3.14705134859129,11.3782615549172,6.77146178895653,4.19872709362363,0,15.5483715746072,57.0258572039197,2.57298448021906
"ENSG00000007237","GAS7",1266.02274617631,412.583403283794,405.516290143354,128.691079609186,914.816943011785,234.715613109059,625.061655150953,684.555865309107
"ENSG00000007255","TRAPPC6A",31.674376923265,67.3555561532587,63.7052493703664,78.9335863655136,49.3625934506366,80.17924739725,23.3771114091196,62.0798379544399
"ENSG00000007264","MATK",8.22226959348799,8.80435731677225,13.413279381625,12.9687812792549,9.75033668157202,2.13897444323717,14.0922569017038,13.8780426043848
"ENSG00000007312","CD79B",16.9119420284076,8.0503975111411,23.0683960826325,1.95028918288607,25.7358029434612,3.88382255467157,17.2190003728178,20.1995654973298
"ENSG00000007314","SCN4A",253.820228377856,9.21609078962379,89.977138643257,26.8640247522098,379.854098153687,13.2349481077415,138.550238717814,77.1734623663839
"ENSG00000007341","ST7L",107.086348062043,161.580754947611,137.495181320459,197.741628095397,99.2746694134466,103.030063781323,166.807728688661,177.410316297512
"ENSG00000007372","PAX6",0,0,0,1.27356914561799,1.29959253257703,16.7123164194734,14.9270213612048,7.06059419228866
"ENSG00000007376","RPUSD1",38.0938615050228,59.5990532432706,32.4143680589338,50.2103018751371,30.5783573342367,152.451910075436,22.3626601648154,70.8594884899932
"ENSG00000007384","RHBDF1",77.6662515158337,380.468350694134,87.0665621049974,150.917785905565,138.1146107964,470.088956442438,157.045217149625,251.764741228628
"ENSG00000007392","LUC7L",184.094086100346,479.691307352273,320.245539144367,446.063620449259,241.969066210808,836.519500387964,489.731063958808,443.129330850159
"ENSG00000007402","CACNA2D2",13.6094312867083,123.653278710088,35.0707226394393,105.136552190779,10.3079967898782,60.2199573584857,20.5677245810108,11.8737074277371
"ENSG00000007516","BAIAP3",17.6731545217108,105.516394356423,13.0261361150698,50.4898569762657,27.1649884249226,252.93647062247,39.6518762818066,84.9620795323104
"ENSG00000007520","TSR3",144.519494043306,94.2594108602088,84.0964689963467,87.4354805777157,120.82182232505,171.354769159654,41.191221876016,116.942932986322
"ENSG00000007541","PIGQ",88.6384504223319,348.437486925475,152.178326914486,423.584700573894,175.354863746672,905.630793387708,113.304258604893,328.065157823379
"ENSG00000007545","CRAMP1",92.6730019280361,691.777759029311,167.187404055475,271.659492790314,215.9766384401,754.039408169115,230.507700216489,392.316294802377
"ENSG00000007866","TEAD3",108.00830463966,126.000206973465,83.0118894458461,122.402518973374,99.4630799016792,147.728617979238,104.45626033866,146.715330326888
"ENSG00000007908","SELE",181.535695346831,19.2349313916465,24.5897131557515,14.8567452626834,7.4044060591107,23.7821195270956,14.9364035264145,14.2913245300771
"ENSG00000007923","DNAJC11",323.389706555419,276.013625188255,237.575544571518,300.360019825781,281.369908288591,305.317463893016,279.991061560294,290.647569045904
"ENSG00000007933","FMO3",46.6950271486894,41.6302277933856,38.0676915241089,52.374939467885,78.0269938016389,45.3305057698385,52.9771954690582,44.3002999781409
"ENSG00000007944","MYLIP",476.607448812046,259.108262093964,381.301724141365,205.813173881747,486.917985093591,193.817177998894,350.649313095336,531.338323931327
"ENSG00000007968","E2F2",16.540922761789,34.2286484252437,0,0,0,0,34.5369876982536,5.3794834709907
"ENSG00000008018","PSMB1",699.240298676325,386.037294619658,688.559325243676,545.521754403606,702.32233481264,226.296064187651,318.484557979566,376.312977537555
"ENSG00000008083","JARID2",172.103440980076,395.386446837168,245.245343113775,346.793977707469,189.118204325868,327.379776436859,292.623436996656,231.410357950339
"ENSG00000008086","CDKL5",337.89948577216,542.622670310437,355.781778995625,237.210748247253,266.80039712286,393.302024434,492.871760775051,250.761020846511
"ENSG00000008128","CDK11A",96.3212350341467,142.484326154339,105.071351465381,123.278744728004,104.116351650212,110.037585530338,147.517255636006,114.952714520639
"ENSG00000008130","NADK",424.932064172228,291.774050165389,336.600729083857,330.485242619281,613.157679609641,349.228060830728,268.621424656799,374.553471221995
"ENSG00000008196","TFAP2B",3.80841810024318,412.810904528952,86.1921475115297,4.28008987987357,0.957731673523511,1087.63280731391,105.411870313671,539.035099358623
"ENSG00000008226","DLEC1",25.6019938252124,16.6575965617347,48.3794398371833,149.046722361479,14.0769803688211,22.7224813494925,21.3159184151244,35.7072355255778
"ENSG00000008256","CYTH3",520.875844147659,232.441566351698,241.607306616141,115.124464603256,596.636625886105,125.860858429985,259.046401414122,264.918757125239
"ENSG00000008277","ADAM22",336.033442347379,66.471200460459,134.775126418908,41.6477665985387,179.413748443615,102.249021901343,93.8900871875846,83.2441582240788
